(0, 949)
(1, 949)
(2, 955)
(3, 949)
(4, 949)
(5, 952)
(6, 962)
(7, 985)
(8, 949)
(9, 979)
(10, 949)
(11, 983)
(12, 1002)
(13, 949)
(14, 949)
(15, 970)
(16, 949)
(17, 949)
(18, 980)
(19, 949)
(20, 949)
(21, 968)
(22, 970)
(23, 949)
(24, 949)
(25, 949)
(26, 988)
(27, 986)
(28, 968)
(29, 949)
(30, 955)
(31, 983)
(32, 964)
(33, 967)
(34, 949)
(35, 949)
(36, 976)
(37, 949)
(38, 949)
(39, 949)
(40, 991)
(41, 949)
(42, 961)
(43, 979)
(44, 949)
(45, 949)
(46, 958)
(47, 962)
(48, 949)
(49, 949)
(50, 949)
(51, 949)
(52, 949)
(53, 949)
(54, 949)
(55, 965)
(56, 949)
(57, 949)
(58, 976)
(59, 949)
(60, 954)
(61, 969)
(62, 964)
(63, 949)
(64, 949)
(65, 949)
(66, 1002)
(67, 949)
(68, 977)
(69, 949)
(70, 971)
(71, 949)
(72, 970)
(73, 949)
(74, 949)
(75, 974)
(76, 949)
(77, 949)
(78, 949)
(79, 949)
(80, 949)
(81, 949)
(82, 974)
(83, 984)
(84, 976)
(85, 949)
(86, 949)
(87, 949)
(88, 949)
(89, 949)
(90, 982)
(91, 988)
(92, 960)
(93, 971)
(94, 949)
(95, 949)
(96, 965)
(97, 957)
(98, 969)
(99, 949)
(100, 956)
(101, 949)
(102, 965)
(103, 961)
(104, 949)
(105, 949)
(106, 989)
(107, 960)
(108, 949)
(109, 980)
(110, 949)
(111, 958)
(112, 964)
(113, 949)
(114, 984)
(115, 970)
(116, 949)
(117, 949)
(118, 949)
(119, 965)
(120, 953)
(121, 949)
(122, 955)
(123, 978)
(124, 949)
(125, 956)
(126, 971)
(127, 949)
(128, 971)
(129, 961)
(130, 949)
(131, 949)
(132, 969)
(133, 979)
(134, 977)
(135, 949)
(136, 949)
(137, 958)
(138, 949)
(139, 964)
(140, 949)
(141, 957)
(142, 977)
(143, 1253)
(144, 8314)
(145, 2528)
(146, 12667)
(147, 6738)
(148, 10197)
(149, 2953)
(150, 949)
(151, 949)
(152, 949)
(153, 949)
(154, 949)
(155, 949)
(156, 949)
(157, 949)
(158, 949)
(159, 949)
(160, 949)
(161, 949)
(162, 949)
(163, 949)
(164, 949)
(165, 949)
(166, 949)
(167, 949)
(168, 949)
(169, 949)
(170, 949)
(171, 949)
(172, 949)
(173, 949)
(174, 949)
(175, 949)
(176, 949)
(177, 949)
(178, 949)
(179, 949)
(180, 949)
(181, 949)
(182, 949)
(183, 949)
(184, 949)
(185, 949)
(186, 949)
(187, 949)
(188, 949)
(189, 949)
(190, 949)
(191, 949)
(192, 949)
(193, 949)
(194, 949)
(195, 949)
(196, 949)
(197, 949)
(198, 949)
(199, 949)
(200, 949)
(201, 949)
(202, 949)
(203, 949)
(204, 949)
(205, 949)
(206, 949)
(207, 949)
(208, 949)
(209, 949)
(210, 949)
(211, 949)
(212, 949)
(213, 949)
(214, 949)
(215, 949)
(216, 949)
(217, 949)
(218, 949)
(219, 949)
(220, 949)
(221, 949)
(222, 949)
(223, 949)
(224, 949)
(225, 949)
(226, 949)
(227, 949)
(228, 949)
(229, 949)
(230, 949)
(231, 949)
(232, 949)
(233, 949)
(234, 949)
(235, 949)
(236, 949)
(237, 949)
(238, 949)
(239, 949)
(240, 949)
(241, 949)
(242, 949)
(243, 949)
(244, 949)
(245, 949)
(246, 949)
(247, 949)
(248, 949)
(249, 949)
(250, 949)
(251, 949)
(252, 949)
(253, 949)
(254, 949)
(255, 949)
(256, 949)
(257, 949)
(258, 949)
(259, 949)
(260, 949)
(261, 949)
(262, 949)
(263, 949)
(264, 949)
(265, 949)
(266, 949)
(267, 949)
(268, 949)
(269, 949)
(270, 949)
(271, 949)
(272, 949)
(273, 949)
(274, 949)
(275, 949)
(276, 949)
(277, 949)
(278, 949)
(279, 949)
(280, 949)
(281, 949)
(282, 949)
(283, 949)
(284, 949)
(285, 949)
(286, 949)
(287, 949)
(288, 949)
(289, 949)
(290, 949)
(291, 949)
(292, 949)
(293, 949)
(294, 949)
(295, 949)
(296, 949)
(297, 949)
(298, 949)
(299, 949)
