(0, 946)
(1, 985)
(2, 924)
(3, 1145)
(4, 920)
(5, 960)
(6, 919)
(7, 1089)
(8, 992)
(9, 901)
(10, 1002)
(11, 1100)
(12, 872)
(13, 923)
(14, 865)
(15, 1014)
(16, 914)
(17, 984)
(18, 1165)
(19, 951)
(20, 969)
(21, 889)
(22, 992)
(23, 887)
(24, 871)
(25, 988)
(26, 1240)
(27, 935)
(28, 920)
(29, 871)
(30, 921)
(31, 920)
(32, 965)
(33, 924)
(34, 904)
(35, 919)
(36, 969)
(37, 948)
(38, 931)
(39, 1020)
(40, 944)
(41, 1000)
(42, 982)
(43, 1141)
(44, 919)
(45, 962)
(46, 893)
(47, 887)
(48, 1036)
(49, 1078)
(50, 967)
(51, 1109)
(52, 1104)
(53, 971)
(54, 1106)
(55, 1108)
(56, 1055)
(57, 930)
(58, 1023)
(59, 1043)
(60, 945)
(61, 878)
(62, 1050)
(63, 1039)
(64, 936)
(65, 1069)
(66, 877)
(67, 982)
(68, 909)
(69, 931)
(70, 898)
(71, 1106)
(72, 986)
(73, 944)
(74, 1090)
(75, 929)
(76, 927)
(77, 1024)
(78, 899)
(79, 926)
(80, 885)
(81, 1117)
(82, 1027)
(83, 1044)
(84, 1003)
(85, 982)
(86, 1097)
(87, 1074)
(88, 1155)
(89, 874)
(90, 1035)
(91, 923)
(92, 985)
(93, 869)
(94, 933)
(95, 1201)
(96, 936)
(97, 890)
(98, 995)
(99, 1134)
(100, 1061)
(101, 994)
(102, 948)
(103, 997)
(104, 961)
(105, 1082)
(106, 967)
(107, 858)
(108, 1048)
(109, 922)
(110, 961)
(111, 877)
(112, 1035)
(113, 885)
(114, 1007)
(115, 1052)
(116, 1030)
(117, 934)
(118, 896)
(119, 927)
(120, 1052)
(121, 963)
(122, 976)
(123, 904)
(124, 997)
(125, 942)
(126, 978)
(127, 1072)
(128, 901)
(129, 960)
(130, 939)
(131, 1014)
(132, 995)
(133, 910)
(134, 1038)
(135, 1120)
(136, 924)
(137, 961)
(138, 1070)
(139, 1231)
(140, 888)
(141, 972)
(142, 948)
(143, 913)
(144, 918)
(145, 963)
(146, 898)
(147, 978)
(148, 883)
(149, 1080)
(150, 1072)
(151, 983)
(152, 1096)
(153, 1021)
(154, 954)
(155, 989)
(156, 988)
(157, 866)
(158, 10675)
(159, 9945)
(160, 11543)
(161, 9492)
(162, 5135)
(163, 4221)
(164, 2944)
(165, 3256)
(166, 8822)
(167, 8321)
(168, 7335)
(169, 7016)
(170, 8226)
(171, 8451)
(172, 10437)
(173, 9031)
(174, 10696)
(175, 8943)
(176, 1480)
(177, 1347)
(178, 5455)
(179, 4084)
(180, 10673)
(181, 12928)
(182, 10974)
(183, 12125)
(184, 13491)
(185, 8050)
(186, 9140)
(187, 8446)
(188, 9943)
(189, 8254)
(190, 7423)
(191, 7976)
(192, 8557)
(193, 7116)
(194, 3457)
(195, 3015)
(196, 8189)
(197, 8078)
(198, 6890)
(199, 6867)
(200, 5789)
(201, 6336)
(202, 12775)
(203, 10061)
(204, 10463)
(205, 8918)
(206, 9869)
(207, 8912)
(208, 15611)
(209, 11947)
(210, 2555)
(211, 2664)
(212, 10292)
(213, 10485)
(214, 11919)
(215, 11121)
(216, 7121)
(217, 7734)
(218, 3153)
(219, 3324)
(220, 10676)
(221, 9418)
(222, 9584)
(223, 8955)
(224, 7937)
(225, 7718)
(226, 5155)
(227, 4567)
(228, 7960)
(229, 6936)
(230, 7681)
(231, 7617)
(232, 4487)
(233, 4598)
(234, 1300)
(235, 1349)
(236, 4663)
(237, 4400)
(238, 13266)
(239, 14260)
(240, 3902)
(241, 3855)
(242, 6173)
(243, 6793)
(244, 8660)
(245, 9223)
(246, 9609)
(247, 10519)
(248, 10619)
(249, 10355)
(250, 4846)
(251, 4143)
(252, 6450)
(253, 6572)
(254, 3219)
(255, 2388)
(256, 6821)
(257, 8264)
(258, 7742)
(259, 9264)
(260, 3430)
(261, 3415)
(262, 5162)
(263, 5098)
(264, 6723)
(265, 7962)
(266, 5465)
(267, 5239)
(268, 6546)
(269, 6380)
(270, 2531)
(271, 2149)
(272, 6990)
(273, 8490)
(274, 1230)
(275, 1071)
(276, 8829)
(277, 8106)
(278, 10293)
(279, 8769)
(280, 8020)
(281, 8381)
(282, 3962)
(283, 3921)
(284, 5967)
(285, 5162)
(286, 10768)
(287, 11904)
(288, 10754)
(289, 9573)
(290, 2670)
(291, 2793)
(292, 8557)
(293, 10414)
(294, 8305)
(295, 8951)
(296, 7013)
(297, 5262)
(298, 9588)
(299, 8575)
(300, 12164)
(301, 12527)
(302, 4587)
(303, 6991)
(304, 7279)
(305, 7211)
(306, 6893)
(307, 10382)
(308, 10389)
(309, 10864)
(310, 5821)
(311, 5792)
(312, 10254)
(313, 8144)
(314, 5718)
(315, 6199)
(316, 7553)
(317, 8601)
(318, 6575)
(319, 5337)
(320, 5234)
(321, 5755)
(322, 3536)
(323, 4231)
(324, 6577)
(325, 5083)
(326, 12106)
(327, 11126)
(328, 3152)
(329, 3132)
(330, 11008)
(331, 10910)
(332, 10742)
(333, 11708)
(334, 12200)
(335, 9020)
(336, 10806)
(337, 12501)
(338, 7058)
(339, 8514)
(340, 3988)
(341, 4315)
(342, 8739)
(343, 7173)
(344, 11245)
(345, 9348)
(346, 6565)
(347, 5899)
(348, 5840)
(349, 5016)
(350, 10000)
(351, 9057)
(352, 5238)
(353, 6214)
(354, 4585)
(355, 4964)
(356, 13900)
(357, 11917)
(358, 3110)
(359, 3211)
(360, 6371)
(361, 6881)
(362, 4720)
(363, 4815)
(364, 12261)
(365, 9616)
(366, 1557)
(367, 1630)
(368, 10464)
(369, 10055)
(370, 10866)
(371, 12188)
(372, 7487)
(373, 7101)
(374, 5525)
(375, 5635)
(376, 7486)
(377, 5000)
(378, 7629)
(379, 8137)
(380, 10474)
(381, 9793)
(382, 6339)
(383, 6481)
(384, 10757)
(385, 8494)
(386, 8130)
(387, 7681)
(388, 6452)
(389, 7538)
(390, 4814)
(391, 4317)
(392, 5423)
(393, 5574)
(394, 7246)
(395, 8519)
(396, 9190)
(397, 9017)
(398, 8466)
(399, 7307)
(400, 9152)
(401, 10956)
(402, 7234)
(403, 7978)
(404, 6141)
(405, 5590)
(406, 3112)
(407, 2933)
(408, 7488)
(409, 9105)
(410, 3520)
(411, 4690)
(412, 11736)
(413, 11085)
(414, 11325)
(415, 11988)
(416, 9713)
(417, 9101)
(418, 3421)
(419, 2835)
(420, 8603)
(421, 7379)
(422, 10966)
(423, 9564)
(424, 11743)
(425, 10057)
(426, 4672)
(427, 5427)
(428, 7167)
(429, 7246)
(430, 7747)
(431, 6907)
(432, 9521)
(433, 8490)
(434, 8722)
(435, 9782)
(436, 1858)
(437, 2036)
