(0, 951)
(1, 956)
(2, 995)
(3, 951)
(4, 967)
(5, 951)
(6, 954)
(7, 951)
(8, 951)
(9, 966)
(10, 951)
(11, 951)
(12, 966)
(13, 976)
(14, 951)
(15, 951)
(16, 951)
(17, 961)
(18, 951)
(19, 951)
(20, 951)
(21, 951)
(22, 951)
(23, 956)
(24, 951)
(25, 969)
(26, 969)
(27, 951)
(28, 951)
(29, 960)
(30, 957)
(31, 988)
(32, 974)
(33, 951)
(34, 965)
(35, 973)
(36, 980)
(37, 960)
(38, 951)
(39, 976)
(40, 951)
(41, 951)
(42, 959)
(43, 951)
(44, 951)
(45, 951)
(46, 951)
(47, 959)
(48, 964)
(49, 960)
(50, 951)
(51, 951)
(52, 951)
(53, 951)
(54, 951)
(55, 951)
(56, 957)
(57, 972)
(58, 1001)
(59, 960)
(60, 951)
(61, 951)
(62, 951)
(63, 951)
(64, 951)
(65, 951)
(66, 983)
(67, 951)
(68, 951)
(69, 951)
(70, 964)
(71, 951)
(72, 951)
(73, 951)
(74, 951)
(75, 951)
(76, 954)
(77, 951)
(78, 960)
(79, 951)
(80, 993)
(81, 977)
(82, 951)
(83, 980)
(84, 951)
(85, 954)
(86, 959)
(87, 975)
(88, 951)
(89, 951)
(90, 976)
(91, 965)
(92, 951)
(93, 959)
(94, 951)
(95, 951)
(96, 974)
(97, 968)
(98, 958)
(99, 975)
(100, 978)
(101, 952)
(102, 951)
(103, 951)
(104, 955)
(105, 966)
(106, 952)
(107, 951)
(108, 974)
(109, 966)
(110, 972)
(111, 951)
(112, 951)
(113, 973)
(114, 975)
(115, 951)
(116, 951)
(117, 951)
(118, 953)
(119, 951)
(120, 951)
(121, 1035)
(122, 964)
(123, 951)
(124, 959)
(125, 970)
(126, 972)
(127, 951)
(128, 951)
(129, 951)
(130, 974)
(131, 1009)
(132, 951)
(133, 969)
(134, 951)
(135, 974)
(136, 951)
(137, 1016)
(138, 951)
(139, 951)
(140, 951)
(141, 951)
(142, 961)
(143, 951)
(144, 959)
(145, 960)
(146, 967)
(147, 951)
(148, 951)
(149, 951)
(150, 951)
(151, 951)
(152, 951)
(153, 951)
(154, 969)
(155, 964)
(156, 951)
(157, 951)
(158, 955)
(159, 963)
(160, 959)
(161, 951)
(162, 951)
(163, 986)
(164, 954)
(165, 951)
(166, 969)
(167, 951)
(168, 951)
(169, 971)
(170, 963)
(171, 951)
(172, 951)
(173, 951)
(174, 977)
(175, 976)
(176, 951)
(177, 951)
(178, 951)
(179, 951)
(180, 951)
(181, 1001)
(182, 951)
(183, 952)
(184, 960)
(185, 956)
(186, 11647)
(187, 7894)
(188, 6012)
(189, 2527)
(190, 1844)
(191, 4438)
(192, 11259)
(193, 4092)
(194, 6708)
(195, 5635)
(196, 9979)
(197, 1375)
(198, 10825)
(199, 7321)
(200, 1598)
(201, 9348)
(202, 951)
(203, 10210)
(204, 5473)
(205, 4210)
(206, 10319)
(207, 9708)
(208, 8840)
(209, 3877)
(210, 8364)
(211, 8939)
(212, 9728)
(213, 8015)
(214, 8520)
(215, 10818)
(216, 1156)
(217, 5391)
(218, 5156)
(219, 8734)
(220, 7493)
(221, 4687)
(222, 9292)
(223, 7352)
(224, 951)
(225, 6723)
(226, 1489)
(227, 10911)
(228, 8954)
(229, 10157)
(230, 7934)
(231, 8424)
(232, 6401)
(233, 9444)
(234, 4600)
(235, 1546)
(236, 2999)
(237, 3189)
(238, 3207)
(239, 2835)
(240, 1942)
(241, 14565)
(242, 5323)
(243, 3520)
(244, 6528)
(245, 6524)
(246, 3129)
(247, 5808)
(248, 11027)
(249, 10058)
(250, 951)
(251, 951)
(252, 951)
(253, 951)
(254, 951)
(255, 951)
(256, 951)
(257, 951)
(258, 951)
(259, 951)
(260, 951)
(261, 951)
(262, 951)
(263, 951)
(264, 951)
(265, 951)
(266, 951)
(267, 951)
(268, 951)
(269, 951)
(270, 951)
(271, 951)
(272, 951)
(273, 951)
(274, 951)
(275, 951)
(276, 951)
(277, 951)
(278, 951)
(279, 951)
(280, 951)
(281, 951)
(282, 951)
(283, 951)
(284, 951)
(285, 951)
(286, 951)
(287, 951)
(288, 951)
(289, 951)
(290, 951)
(291, 951)
(292, 951)
(293, 951)
(294, 951)
(295, 951)
(296, 951)
(297, 951)
(298, 951)
(299, 951)
(300, 951)
(301, 951)
(302, 951)
(303, 951)
(304, 951)
(305, 951)
(306, 951)
(307, 951)
(308, 951)
(309, 951)
(310, 951)
(311, 951)
(312, 951)
(313, 951)
(314, 951)
(315, 951)
(316, 951)
(317, 951)
(318, 951)
(319, 951)
(320, 951)
(321, 951)
(322, 951)
(323, 951)
(324, 951)
(325, 951)
(326, 951)
(327, 951)
(328, 951)
(329, 951)
(330, 951)
(331, 951)
(332, 951)
(333, 951)
(334, 951)
(335, 951)
(336, 951)
(337, 951)
(338, 951)
(339, 951)
(340, 951)
(341, 951)
(342, 951)
(343, 951)
(344, 951)
(345, 951)
(346, 951)
(347, 951)
(348, 951)
(349, 951)
(350, 951)
(351, 951)
(352, 951)
(353, 951)
(354, 951)
(355, 951)
(356, 951)
(357, 951)
(358, 951)
(359, 951)
(360, 951)
(361, 951)
(362, 951)
(363, 951)
(364, 951)
(365, 951)
(366, 951)
(367, 951)
(368, 951)
(369, 951)
(370, 951)
(371, 951)
(372, 951)
(373, 951)
(374, 951)
(375, 951)
(376, 951)
(377, 951)
(378, 951)
(379, 951)
(380, 951)
(381, 951)
(382, 951)
(383, 951)
(384, 951)
(385, 951)
(386, 951)
(387, 951)
(388, 951)
(389, 951)
(390, 951)
(391, 951)
(392, 951)
(393, 951)
(394, 951)
(395, 951)
(396, 951)
(397, 951)
(398, 951)
(399, 951)
(400, 951)
(401, 951)
(402, 951)
(403, 951)
(404, 951)
(405, 951)
(406, 951)
(407, 951)
(408, 951)
(409, 951)
(410, 951)
(411, 951)
(412, 951)
(413, 951)
(414, 951)
(415, 951)
(416, 951)
(417, 951)
(418, 951)
(419, 951)
(420, 951)
(421, 951)
(422, 951)
(423, 951)
(424, 951)
(425, 951)
(426, 951)
(427, 951)
(428, 951)
(429, 951)
(430, 951)
(431, 951)
(432, 951)
(433, 951)
(434, 951)
(435, 951)
(436, 951)
(437, 951)
(438, 951)
(439, 951)
(440, 951)
(441, 951)
(442, 951)
(443, 951)
(444, 951)
(445, 951)
(446, 951)
(447, 951)
(448, 951)
(449, 951)
(450, 951)
(451, 951)
(452, 951)
(453, 951)
(454, 951)
(455, 951)
(456, 951)
(457, 951)
(458, 951)
(459, 951)
(460, 951)
(461, 951)
(462, 951)
(463, 951)
(464, 951)
(465, 951)
(466, 951)
(467, 951)
(468, 951)
(469, 951)
(470, 951)
(471, 951)
(472, 951)
(473, 951)
(474, 951)
(475, 951)
(476, 951)
(477, 951)
(478, 951)
(479, 951)
(480, 951)
(481, 951)
(482, 951)
(483, 951)
(484, 951)
(485, 951)
(486, 951)
(487, 951)
(488, 951)
(489, 951)
(490, 951)
(491, 951)
(492, 951)
(493, 951)
(494, 951)
(495, 951)
(496, 951)
(497, 951)
(498, 951)
(499, 951)
