(0, 804)
(1, 804)
(2, 818)
(3, 816)
(4, 809)
(5, 817)
(6, 817)
(7, 825)
(8, 809)
(9, 804)
(10, 835)
(11, 804)
(12, 835)
(13, 846)
(14, 804)
(15, 804)
(16, 835)
(17, 804)
(18, 804)
(19, 804)
(20, 804)
(21, 804)
(22, 804)
(23, 829)
(24, 821)
(25, 835)
(26, 818)
(27, 804)
(28, 831)
(29, 823)
(30, 804)
(31, 804)
(32, 811)
(33, 804)
(34, 804)
(35, 813)
(36, 827)
(37, 2467)
(38, 5508)
(39, 7561)
(40, 7736)
(41, 10157)
(42, 6657)
(43, 804)
(44, 7977)
(45, 6207)
(46, 6234)
(47, 9070)
(48, 7942)
(49, 1258)
(50, 8596)
(51, 2220)
(52, 1311)
(53, 2928)
(54, 8016)
(55, 6885)
(56, 7007)
(57, 6642)
(58, 2905)
(59, 10379)
(60, 3207)
(61, 2604)
(62, 7384)
(63, 7342)
(64, 8759)
(65, 8926)
(66, 1203)
(67, 8070)
(68, 10650)
(69, 8144)
(70, 5182)
(71, 5162)
(72, 6644)
(73, 7628)
(74, 1641)
(75, 3304)
(76, 3547)
(77, 9788)
(78, 5653)
(79, 3415)
(80, 5010)
(81, 9859)
(82, 8535)
(83, 804)
(84, 10351)
(85, 3115)
(86, 7467)
(87, 6304)
(88, 4329)
(89, 9114)
(90, 5523)
(91, 2548)
(92, 7967)
(93, 7118)
(94, 8760)
(95, 2309)
(96, 8948)
(97, 2086)
(98, 5905)
(99, 7992)
(100, 4192)
(101, 3489)
(102, 9986)
(103, 1001)
(104, 804)
(105, 7427)
(106, 804)
(107, 3872)
(108, 8558)
(109, 2147)
(110, 7619)
(111, 5209)
(112, 8733)
(113, 8894)
(114, 1233)
(115, 4699)
(116, 804)
(117, 7256)
(118, 9900)
(119, 1413)
(120, 9441)
(121, 2071)
(122, 1655)
(123, 11210)
(124, 2179)
(125, 804)
(126, 4258)
(127, 6205)
(128, 1771)
(129, 2026)
(130, 5241)
(131, 3767)
(132, 8534)
(133, 804)
(134, 9940)
(135, 8511)
(136, 4796)
(137, 9697)
(138, 5691)
(139, 3476)
(140, 4721)
(141, 3756)
(142, 7359)
(143, 3694)
(144, 8916)
(145, 5579)
(146, 10292)
(147, 7600)
(148, 10624)
(149, 6230)
(150, 5191)
(151, 2432)
(152, 7988)
(153, 8772)
(154, 8214)
(155, 3175)
(156, 804)
(157, 3776)
(158, 6071)
(159, 1397)
(160, 8616)
(161, 8789)
(162, 804)
(163, 804)
(164, 1098)
(165, 6166)
(166, 6256)
(167, 1671)
(168, 1217)
(169, 7877)
(170, 7822)
(171, 2212)
(172, 1582)
(173, 8760)
(174, 2601)
(175, 2510)
(176, 4488)
(177, 9889)
(178, 1460)
(179, 7892)
(180, 4094)
(181, 5490)
(182, 9525)
(183, 7000)
(184, 3631)
(185, 4816)
(186, 3584)
(187, 8472)
(188, 8098)
(189, 5487)
(190, 2046)
(191, 4895)
(192, 3342)
(193, 2372)
(194, 7044)
(195, 7107)
(196, 2093)
(197, 4041)
(198, 6371)
(199, 9821)
(200, 804)
(201, 9324)
(202, 8194)
(203, 3393)
(204, 6864)
(205, 8910)
(206, 4744)
(207, 8815)
(208, 4640)
(209, 1569)
(210, 5800)
(211, 4948)
(212, 9916)
(213, 7276)
(214, 6197)
(215, 7480)
(216, 7222)
(217, 5889)
(218, 2311)
(219, 6364)
(220, 5628)
(221, 7308)
(222, 7323)
(223, 1471)
(224, 7419)
(225, 2170)
(226, 10316)
(227, 7030)
(228, 9319)
(229, 8203)
(230, 10077)
(231, 1802)
(232, 9428)
(233, 9216)
(234, 3551)
(235, 8838)
(236, 8440)
(237, 4008)
(238, 804)
(239, 8945)
(240, 5247)
(241, 3851)
(242, 8603)
(243, 9370)
(244, 8650)
(245, 7289)
(246, 4320)
(247, 7079)
(248, 6933)
(249, 7593)
(250, 804)
(251, 804)
(252, 804)
(253, 804)
(254, 804)
(255, 804)
(256, 804)
(257, 804)
(258, 804)
(259, 804)
(260, 804)
(261, 804)
(262, 804)
(263, 804)
(264, 804)
(265, 804)
(266, 804)
(267, 804)
(268, 804)
(269, 804)
(270, 804)
(271, 804)
(272, 804)
(273, 804)
(274, 804)
(275, 804)
(276, 804)
(277, 804)
(278, 804)
(279, 804)
(280, 804)
(281, 804)
(282, 804)
(283, 804)
(284, 804)
(285, 804)
(286, 804)
(287, 804)
(288, 804)
(289, 804)
(290, 804)
(291, 804)
(292, 804)
(293, 804)
(294, 804)
(295, 804)
(296, 804)
(297, 804)
(298, 804)
(299, 804)
(300, 804)
(301, 804)
(302, 804)
(303, 804)
(304, 804)
(305, 804)
(306, 804)
(307, 804)
(308, 804)
(309, 804)
(310, 804)
(311, 804)
(312, 804)
(313, 804)
(314, 804)
(315, 804)
(316, 804)
(317, 804)
(318, 804)
(319, 804)
(320, 804)
(321, 804)
(322, 804)
(323, 804)
(324, 804)
(325, 804)
(326, 804)
(327, 804)
(328, 804)
(329, 804)
(330, 804)
(331, 804)
(332, 804)
(333, 804)
(334, 804)
(335, 804)
(336, 804)
(337, 804)
(338, 804)
(339, 804)
(340, 804)
(341, 804)
(342, 804)
(343, 804)
(344, 804)
(345, 804)
(346, 804)
(347, 804)
(348, 804)
(349, 804)
(350, 804)
(351, 804)
(352, 804)
(353, 804)
(354, 804)
(355, 804)
(356, 804)
(357, 804)
(358, 804)
(359, 804)
(360, 804)
(361, 804)
(362, 804)
(363, 804)
(364, 804)
(365, 804)
(366, 804)
(367, 804)
(368, 804)
(369, 804)
(370, 804)
(371, 804)
(372, 804)
(373, 804)
(374, 804)
(375, 804)
(376, 804)
(377, 804)
(378, 804)
(379, 804)
(380, 804)
(381, 804)
(382, 804)
(383, 804)
(384, 804)
(385, 804)
(386, 804)
(387, 804)
(388, 804)
(389, 804)
(390, 804)
(391, 804)
(392, 804)
(393, 804)
(394, 804)
(395, 804)
(396, 804)
(397, 804)
(398, 804)
(399, 804)
(400, 804)
(401, 804)
(402, 804)
(403, 804)
(404, 804)
(405, 804)
(406, 804)
(407, 804)
(408, 804)
(409, 804)
(410, 804)
(411, 804)
(412, 804)
(413, 804)
(414, 804)
(415, 804)
(416, 804)
(417, 804)
(418, 804)
(419, 804)
(420, 804)
(421, 804)
(422, 804)
(423, 804)
(424, 804)
(425, 804)
(426, 804)
(427, 804)
(428, 804)
(429, 804)
(430, 804)
(431, 804)
(432, 804)
(433, 804)
(434, 804)
(435, 804)
(436, 804)
(437, 804)
(438, 804)
(439, 804)
(440, 804)
(441, 804)
(442, 804)
(443, 804)
(444, 804)
