(0, 980)
(1, 980)
(2, 1002)
(3, 980)
(4, 980)
(5, 1000)
(6, 988)
(7, 989)
(8, 991)
(9, 1032)
(10, 980)
(11, 980)
(12, 980)
(13, 980)
(14, 980)
(15, 990)
(16, 980)
(17, 980)
(18, 980)
(19, 980)
(20, 1000)
(21, 980)
(22, 991)
(23, 1002)
(24, 988)
(25, 980)
(26, 994)
(27, 980)
(28, 980)
(29, 980)
(30, 980)
(31, 1006)
(32, 980)
(33, 980)
(34, 1001)
(35, 980)
(36, 1023)
(37, 994)
(38, 980)
(39, 980)
(40, 992)
(41, 1009)
(42, 980)
(43, 980)
(44, 992)
(45, 9745)
(46, 8420)
(47, 10544)
(48, 2788)
(49, 6863)
(50, 1783)
(51, 5188)
(52, 5072)
(53, 8157)
(54, 8315)
(55, 12214)
(56, 8568)
(57, 9143)
(58, 4999)
(59, 980)
(60, 11156)
(61, 9718)
(62, 5046)
(63, 3500)
(64, 3455)
(65, 5345)
(66, 10550)
(67, 5326)
(68, 1335)
(69, 8598)
(70, 11186)
(71, 12677)
(72, 7298)
(73, 2042)
(74, 980)
(75, 10600)
(76, 7016)
(77, 8394)
(78, 3905)
(79, 8143)
(80, 9226)
(81, 4439)
(82, 10116)
(83, 5889)
(84, 6426)
(85, 5792)
(86, 5971)
(87, 980)
(88, 2029)
(89, 1732)
(90, 2913)
(91, 2350)
(92, 980)
(93, 5746)
(94, 10983)
(95, 10739)
(96, 4924)
(97, 2303)
(98, 9003)
(99, 7000)
(100, 3135)
(101, 8036)
(102, 3851)
(103, 11974)
(104, 4547)
(105, 9550)
(106, 2274)
(107, 980)
(108, 6744)
(109, 10573)
(110, 11685)
(111, 6851)
(112, 5518)
(113, 4379)
(114, 10545)
(115, 9172)
(116, 9676)
(117, 9795)
(118, 5854)
(119, 9820)
(120, 1956)
(121, 9189)
(122, 3656)
(123, 11831)
(124, 1421)
(125, 5682)
(126, 9752)
(127, 8483)
(128, 6796)
(129, 3761)
(130, 10188)
(131, 7220)
(132, 2234)
(133, 10431)
(134, 8327)
(135, 2498)
(136, 6749)
(137, 7575)
(138, 6402)
(139, 4031)
(140, 7475)
(141, 8570)
(142, 980)
(143, 3671)
(144, 5286)
(145, 10446)
(146, 6038)
(147, 2959)
(148, 2227)
(149, 2750)
(150, 9889)
(151, 980)
(152, 9004)
(153, 13688)
(154, 2024)
(155, 3798)
(156, 4169)
(157, 9988)
(158, 980)
(159, 10850)
(160, 3299)
(161, 8425)
(162, 11584)
(163, 8157)
(164, 8638)
(165, 11567)
(166, 2563)
(167, 6894)
(168, 3253)
(169, 8573)
(170, 8148)
(171, 2094)
(172, 2238)
(173, 9922)
(174, 9221)
(175, 8736)
(176, 3777)
(177, 9136)
(178, 10558)
(179, 3722)
(180, 10267)
(181, 7910)
(182, 7271)
(183, 6088)
(184, 10317)
(185, 2601)
(186, 12318)
(187, 6354)
(188, 3421)
(189, 7845)
(190, 6083)
(191, 980)
(192, 7296)
(193, 7919)
(194, 980)
(195, 4064)
(196, 10536)
(197, 11401)
(198, 3179)
(199, 980)
(200, 11083)
(201, 2361)
(202, 6677)
(203, 10393)
(204, 4822)
(205, 980)
(206, 10829)
(207, 10530)
(208, 1432)
(209, 9816)
(210, 980)
(211, 1415)
(212, 980)
(213, 4087)
(214, 2157)
(215, 2131)
(216, 10808)
(217, 9161)
(218, 5102)
(219, 4152)
(220, 5722)
(221, 980)
(222, 5348)
(223, 11096)
(224, 9647)
(225, 7321)
(226, 9561)
(227, 10002)
(228, 12238)
(229, 980)
(230, 6537)
(231, 8334)
(232, 11765)
(233, 11268)
(234, 10112)
(235, 1293)
(236, 7454)
(237, 4680)
(238, 9495)
(239, 10963)
(240, 6562)
(241, 5299)
(242, 10410)
(243, 5791)
(244, 10699)
(245, 980)
(246, 9508)
(247, 1503)
(248, 1416)
(249, 10677)
(250, 980)
(251, 980)
(252, 980)
(253, 980)
(254, 980)
(255, 980)
(256, 980)
(257, 980)
(258, 980)
(259, 980)
(260, 980)
(261, 980)
(262, 980)
(263, 980)
(264, 980)
(265, 980)
(266, 980)
(267, 980)
(268, 980)
(269, 980)
(270, 980)
(271, 980)
(272, 980)
(273, 980)
(274, 980)
(275, 980)
(276, 980)
(277, 980)
(278, 980)
(279, 980)
(280, 980)
(281, 980)
(282, 980)
(283, 980)
(284, 980)
(285, 980)
(286, 980)
(287, 980)
(288, 980)
(289, 980)
(290, 980)
(291, 980)
(292, 980)
(293, 980)
(294, 980)
(295, 980)
(296, 980)
(297, 980)
(298, 980)
(299, 980)
(300, 980)
(301, 980)
(302, 980)
(303, 980)
(304, 980)
(305, 980)
(306, 980)
(307, 980)
(308, 980)
(309, 980)
(310, 980)
(311, 980)
(312, 980)
(313, 980)
(314, 980)
(315, 980)
(316, 980)
(317, 980)
(318, 980)
(319, 980)
(320, 980)
(321, 980)
(322, 980)
(323, 980)
(324, 980)
(325, 980)
(326, 980)
(327, 980)
(328, 980)
(329, 980)
(330, 980)
(331, 980)
(332, 980)
(333, 980)
(334, 980)
(335, 980)
(336, 980)
(337, 980)
(338, 980)
(339, 980)
(340, 980)
(341, 980)
(342, 980)
(343, 980)
(344, 980)
(345, 980)
(346, 980)
(347, 980)
(348, 980)
(349, 980)
(350, 980)
(351, 980)
(352, 980)
(353, 980)
(354, 980)
(355, 980)
(356, 980)
(357, 980)
(358, 980)
(359, 980)
(360, 980)
(361, 980)
(362, 980)
(363, 980)
(364, 980)
(365, 980)
(366, 980)
(367, 980)
(368, 980)
(369, 980)
(370, 980)
(371, 980)
(372, 980)
(373, 980)
(374, 980)
(375, 980)
(376, 980)
(377, 980)
(378, 980)
(379, 980)
(380, 980)
(381, 980)
(382, 980)
(383, 980)
(384, 980)
(385, 980)
(386, 980)
(387, 980)
(388, 980)
(389, 980)
(390, 980)
(391, 980)
(392, 980)
(393, 980)
(394, 980)
(395, 980)
(396, 980)
(397, 980)
(398, 980)
(399, 980)
(400, 980)
(401, 980)
(402, 980)
(403, 980)
(404, 980)
(405, 980)
(406, 980)
(407, 980)
(408, 980)
(409, 980)
(410, 980)
(411, 980)
(412, 980)
(413, 980)
(414, 980)
(415, 980)
(416, 980)
